user_id,NewUsed,vin,StockNumber,Model,year,Trim,miles,EngineDescription,Cylinder,fuel,Transmission,price,color,InteriorColor,Options,Description,image
280971,U,5Z61D0FV5BC410095,,Equator,2011,Sport 4x4 4dr Crew Cab Pickup LB,73372,4.0L V6,V6,Gasoline,Automatic 5-Speed,16500,SILVER,Charcoal,,"SHOWROOM CONDITION HARD TO FIND CREW CAB LONG BED,FULLY SERVICED AND READY TO GO,4X4","http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_1.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_2.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_3.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_4.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_5.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_6.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_7.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_8.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_9.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_10.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_11.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_12.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_13.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_14.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_15.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_16.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_17.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_18.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_19.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_20.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_21.jpg?dt=030620171214,http://cimg.carsforsale.com/280971/C1681B88-435A-44E6-8EDB-7D265010126F_22.jpg?dt=030620171214"
280971,U,1J4RR5GT3BC722908,,Grand Cherokee,2011,Limited 4x4 4dr SUV,97700,5.7L V8,V8,Gasoline,Automatic 5-Speed,16995,DARK GREY,Black,,"HEATED AND COOLED LEATHER,HEATED LEATHER WRAPPED STEERING WHEEL,NAVIGATION, BACK UP CAMERA, FACTORY REMOTE START, HEMI V8,PANORAMIC SUNROOF,ALL OPTIONS MUST SEE AND DRIVE,4X4","http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_1.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_2.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_3.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_4.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_5.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_6.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_7.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_8.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_9.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_10.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_11.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_12.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_13.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_14.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_15.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_16.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_17.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_18.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_19.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_20.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_21.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_22.jpg?dt=030620171247,http://cimg.carsforsale.com/280971/4B0A5C35-D9F1-459A-B39A-36055F7E143D_23.jpg?dt=030620171247"
280971,U,1FTZR45E14TA01395,,Ranger,2004,Edge 4dr SuperCab 4WD SB,167000,4.0L V6,V6,Gasoline,Automatic 5-Speed,5995,SONIC BLUE,Black,,"VERY WELL MAINTAINED, ALLOYS, 4.0 V6 , TOW PKG, RUNS SHIFTS AND DRIVES EXCELLENT,CLEAN CHEAP RANGERS ARE GETTING HARDER TO FIND,COME TAKE A LOOK YOU WONT BE DISAPPOINTED","http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_1.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_2.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_3.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_4.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_5.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_6.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_7.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_8.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_9.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_10.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_11.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_12.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_13.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_14.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_15.jpg?dt=021420170941,http://cimg.carsforsale.com/280971/B48DB3E8-8859-40AF-94BF-1792B664DD97_16.jpg?dt=021420170941"
280971,U,1j8gr48k69c524372,,Grand Cherokee,2009,Laredo 4x4 4dr SUV,83386,3.7L V6,V6,Gasoline,Automatic 5-Speed,11500,slate blue,Black,,"showroom condition,alloys moonroof heated seats,","http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_1.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_2.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_3.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_4.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_5.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_6.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_7.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_8.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_9.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_10.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_11.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_12.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_13.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_14.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_15.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_16.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_17.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_18.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_19.jpg?dt=013020171044,http://cimg.carsforsale.com/280971/3A1D48DA-689C-4BC2-B6D8-41CF8B130E33_20.jpg?dt=013020171044"
280971,U,1n4al2ap8bn432883,,Altima,2011,2.5 S 4dr Sedan,71595,2.5L I4,I4,Gasoline,CVT,9995,sand mettalic,Beige,,"special edition pkg with rear spoiler and alloy wheels,runs drives and looks new,great on gas low monthly payment","http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_1.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_2.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_3.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_4.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_5.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_6.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_7.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_8.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_9.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_10.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_11.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_12.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_13.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_14.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_15.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_16.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_17.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_18.jpg?dt=010620171316,http://cimg.carsforsale.com/280971/299E2C76-5E68-4F3B-A1F5-841F69F813FF_19.jpg?dt=010620171316"
280971,U,3VWRG31Y99M404186,,New Beetle,2009,Base PZEV 2dr Convertible,69000,2.5L I5,I5,Gasoline,Automatic 6-Speed,9500,ICE BLUE,Black,,"SHARP BEETLE,VERY WELL MAINTAINED,LEATHER,POWER TOP,CONVERTIBLE TOP BOOT AND WINDSCREEN,NEW TIRES,SERVICED AND READY FOR FUN!","http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_1.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_2.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_3.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_4.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_5.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_6.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_7.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_8.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_9.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_10.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_11.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_12.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_13.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_14.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_15.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_16.jpg?dt=110620161908,http://cimg.carsforsale.com/280971/37380A7E-8A27-4C3D-A2BD-E24102AA5B7F_17.jpg?dt=110620161908"
280971,U,1ftfx1et2bfb80144,,F-150,2011,XLT 4x4 4dr SuperCab Styleside 6.5 ft. SB,101000,3.5L V6 Twin Turbo,V6,Gasoline,Automatic 6-Speed,17995,silver,Black,,"super clean undercarriage,chrome pkg,ecoboost,new tires power seat,spray in bedliner,tow pkg must see and drive","http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_1.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_2.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_3.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_4.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_5.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_6.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_7.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_8.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_9.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_10.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_11.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_12.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_13.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_14.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_15.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_16.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_17.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_18.jpg?dt=110620161857,http://cimg.carsforsale.com/280971/327701BE-CA0A-4E3F-9924-2E30CD609502_19.jpg?dt=110620161857"
280971,U,1hfsc52nx9a600169,,VTX touring 1300cc,2009,,2900,1300 twin cyl,2,Gasoline,,6000,maroon,,,"super sharp one owner honda with extra low mileage,saddle bags and running boards","http://cimg.carsforsale.com/280971/1DE4BBA4-4DB1-49C5-9D0F-B992E3A30C05_1.jpg?dt=052620161742,http://cimg.carsforsale.com/280971/1DE4BBA4-4DB1-49C5-9D0F-B992E3A30C05_2.jpg?dt=052620161742,http://cimg.carsforsale.com/280971/1DE4BBA4-4DB1-49C5-9D0F-B992E3A30C05_3.jpg?dt=052620161742,http://cimg.carsforsale.com/280971/1DE4BBA4-4DB1-49C5-9D0F-B992E3A30C05_4.jpg?dt=052620161742,http://cimg.carsforsale.com/280971/1DE4BBA4-4DB1-49C5-9D0F-B992E3A30C05_5.jpg?dt=052620161742,http://cimg.carsforsale.com/280971/1DE4BBA4-4DB1-49C5-9D0F-B992E3A30C05_6.jpg?dt=052620161742,http://cimg.carsforsale.com/280971/1DE4BBA4-4DB1-49C5-9D0F-B992E3A30C05_7.jpg?dt=052620161742"
1003506,U,JTMBD31V465038500,092115A,RAV4,2006,Limited 4dr SUV 4WD,140500,2.4L I4 Natural Aspiration,2.4L I4,Gasoline,Automatic 4-Speed,8495,White,Tan,,Very clean and ready for winter. This all wheel drive will keep you going when the going gets tough! And will do it in style !!!,"http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734902.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734903.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734904.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734905.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734906.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734907.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734908.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734909.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734910.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734911.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734912.jpg?dt=101820150432,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849602/517734913.jpg?dt=101820150432"
1003506,U,1J4GR48K05C625936,120814A,Grand Cherokee,2005,Laredo 4dr 4WD SUV,112172,3.7L V6 Natural Aspiration,3.7L V6,Gasoline,Automatic 5-Speed,8995,Pewter,Beige,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118487.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118488.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118489.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118490.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118491.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118492.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118493.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118494.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118495.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118496.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118497.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118498.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118499.jpg?dt=102220150255,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849614/518118500.jpg?dt=102220150255"
1003506,U,1N4AL11D16C166186,063014A,Altima,2006,2.5 S 4dr Sedan w/Automatic,125500,2.5L I4 Natural Aspiration,2.5L I4,Gasoline,Automatic 4-Speed,6995,Blue,Black,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849716/538585416.jpg?dt=030720162148,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849716/538585455.jpg?dt=030720162148,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849716/538585459.jpg?dt=030720162148,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849716/538585467.jpg?dt=030720162156,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/849716/538585472.jpg?dt=030720162156"
1003506,U,,,"RXV,   PRECEDENT",0,2008 THRU 2012,0,Gas,Unspecified,Gasoline,Automatic,0,,,,"WE SELL GAS AND ELECTRIC CARTS                                EZ-GO,       CLUB CAR             These are pictures of some of our customized carts. We sell basic carts, which are typically  green or white with a windshield and top. We carry 2 seaters, 4 seaters (rear seats facing rearward),  as well as stretched 4 seaters  (all 4 seats facing forward). Pricing is dependent on type (gas or electric), seating and year.  All carts were typically leased to golf courses and traded in toward new carts. As such they were well  maintained and on a regular maintenance schedule.               You customize it with:  Light kits, Paint, Lift kits, Wheels, additional rear seats etc.","http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734915.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734916.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734917.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734918.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734919.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734922.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734923.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734924.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734925.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734926.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734927.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734928.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734920.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/517734921.jpg?dt=102720151312,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/519454019.jpg?dt=110220151654,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/522160680.jpg?dt=112320151536,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/559246223.jpg?dt=052520162028,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/559246224.jpg?dt=052520162028,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/559246225.jpg?dt=052520162028,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/890885/559246226.jpg?dt=052520162028"
1003506,U,1J8HG48K78C114236,,Commander,2008,Sport 4x4 4dr SUV,84154,3.7L V6 Natural Aspiration,3.7L V6,Gasoline,Automatic 5-Speed,11995,Silver,Black,,SOLD,"http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533944.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533945.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533946.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533947.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533948.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533949.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533950.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533951.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533952.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533953.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533954.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533955.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533956.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533957.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533958.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533959.jpg?dt=102520150151,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/939057/518533960.jpg?dt=102520150151"
